project_id,project_name,city,neighborhood,latitude,longitude,property_type,quality_tier,launch_date,total_units,avg_price,total_leads,qualified_leads,qualified_lead_rate,visits,reservations,sales,spend,cpl,cpql,lead_to_visit_rate,visit_to_reservation_rate,reservation_to_sale_rate,revenue,avg_sale_price,unsold_inventory,sell_through_rate
P0264,Marsa Plage Urban Terraces,La Marsa,Marsa Plage,36.888286,10.320562,Apartment,strong,2025-04-15,132,1008000,831,196,0.2358604091456077,138,33,8.0,54592.15,65.6945246690734,278.5313775510204,0.16606498194945848,0.2391304347826087,0.24242424242424243,7599251.27,949906.40875,124.0,0.06060606060606061
P0212,Sidi Daoud Business Vista,La Marsa,Sidi Daoud,36.868592,10.297353,Office,weak,2025-03-28,93,615000,306,77,0.25163398692810457,30,5,1.0,23595.44,77.10928104575163,306.4342857142857,0.09803921568627451,0.16666666666666666,0.2,572729.82,572729.82,92.0,0.010752688172043012
P0227,Sidi Daoud Business Vista,La Marsa,Sidi Daoud,36.872868,10.291078,Office,strong,2025-01-08,47,1064000,757,154,0.20343461030383092,133,32,10.0,46955.28,62.02811096433289,304.9044155844156,0.17569352708058125,0.24060150375939848,0.3125,9974447.72,997444.7720000001,37.0,0.2127659574468085
P0214,Sidi Daoud Signature Park,La Marsa,Sidi Daoud,36.880096,10.300083,Villa,average,2025-05-01,54,1084000,333,55,0.16516516516516516,52,10,5.0,26727.78,80.2636036036036,485.9596363636363,0.15615615615615616,0.19230769230769232,0.5,5169586.95,1033917.39,49.0,0.09259259259259259
P0262,Sidi Daoud Signature Terraces,La Marsa,Sidi Daoud,36.878575,10.295346,Villa,strong,2025-02-28,53,1255000,649,118,0.18181818181818182,88,21,7.0,45793.07,70.55942989214175,388.07686440677963,0.13559322033898305,0.23863636363636365,0.3333333333333333,8219775.95,1174253.7071428571,46.0,0.1320754716981132
P0226,Sidi Daoud Signature Vista,La Marsa,Sidi Daoud,36.880223,10.300798,Villa,average,2025-02-12,76,1301000,517,51,0.09864603481624758,63,6,1.0,41005.2,79.3137330754352,804.0235294117647,0.1218568665377176,0.09523809523809523,0.16666666666666666,1244152.2,1244152.2,75.0,0.013157894736842105
P0229,Sidi Daoud Urban Gardens,La Marsa,Sidi Daoud,36.873446,10.296836,Apartment,strong,2025-04-07,104,570000,1075,442,0.4111627906976744,245,80,39.0,56139.32,52.22262325581395,127.01203619909502,0.22790697674418606,0.32653061224489793,0.4875,21065338.07,540136.8735897436,65.0,0.375
P0245,Sidi Daoud Urban Heights,La Marsa,Sidi Daoud,36.871723,10.294328,Apartment,average,2025-01-06,96,548000,972,343,0.35288065843621397,168,41,13.0,57251.85,58.90108024691358,166.91501457725948,0.1728395061728395,0.24404761904761904,0.3170731707317073,6718131.51,516779.3469230769,83.0,0.13541666666666666
P0250,Sidi Daoud Urban Park,La Marsa,Sidi Daoud,36.871675,10.287105,Apartment,strong,2025-05-22,142,1167000,711,150,0.2109704641350211,133,27,10.0,42498.74,59.77319268635724,283.3249333333333,0.18706047819971872,0.20300751879699247,0.37037037037037035,11081214.629999999,1108121.463,132.0,0.07042253521126761
P0249,Sidi Daoud Urban Residences,La Marsa,Sidi Daoud,36.871781,10.303304,Apartment,weak,2025-03-07,193,408000,466,113,0.24248927038626608,51,5,1.0,35333.74,75.82347639484978,312.6879646017699,0.10944206008583691,0.09803921568627451,0.2,397184.28,397184.28,192.0,0.0051813471502590676
P0220,Sidi Daoud Urban Terraces,La Marsa,Sidi Daoud,36.870194,10.294224,Apartment,average,2025-03-30,152,688000,675,222,0.3288888888888889,98,21,9.0,42951.87,63.632400000000004,193.4768918918919,0.1451851851851852,0.21428571428571427,0.42857142857142855,5940038.19,660004.2433333334,143.0,0.05921052631578947
P0247,Sidi Daoud Urban Terraces,La Marsa,Sidi Daoud,36.87735,10.299198,Apartment,strong,2025-01-14,132,599000,1315,502,0.3817490494296578,279,78,38.0,70649.79,53.72607604562737,140.73663346613546,0.21216730038022813,0.27956989247311825,0.48717948717948717,21494466.84,565643.8642105263,94.0,0.2878787878787879
P0343,Cite El Wafa Business Homes,Nabeul,Cite El Wafa,36.454005,10.736847,Office,average,2025-03-24,79,369000,644,215,0.3338509316770186,156,42,23.0,37929.83,58.89725155279503,176.41781395348838,0.2422360248447205,0.2692307692307692,0.5476190476190477,7967454.18,346411.0513043478,56.0,0.2911392405063291
P0371,Cite El Wafa Business Vista,Nabeul,Cite El Wafa,36.459058,10.726432,Office,average,2025-02-11,79,319000,841,289,0.3436385255648038,177,58,27.0,47182.52,56.10287752675386,163.26131487889273,0.21046373365041618,0.327683615819209,0.46551724137931033,8177442.77,302868.25074074074,52.0,0.34177215189873417
P0376,Cite El Wafa Compact Gardens,Nabeul,Cite El Wafa,36.461211,10.743599,Studio,weak,2025-03-04,88,188000,696,202,0.29022988505747127,115,21,7.0,48335.08,69.4469540229885,239.28257425742575,0.16522988505747127,0.1826086956521739,0.3333333333333333,1233747.11,176249.58714285717,81.0,0.07954545454545454
P0345,Cite El Wafa Compact Residences,Nabeul,Cite El Wafa,36.461286,10.736945,Studio,average,2025-05-25,182,249000,836,306,0.3660287081339713,198,65,32.0,48380.08,57.870909090909095,158.1048366013072,0.23684210526315788,0.3282828282828283,0.49230769230769234,7491026.99,234094.5934375,150.0,0.17582417582417584
P0379,Cite El Wafa Signature Gardens,Nabeul,Cite El Wafa,36.463371,10.72843,Villa,strong,2025-05-15,44,477000,768,176,0.22916666666666666,178,42,17.0,45498.46,59.242786458333335,258.5139772727273,0.23177083333333334,0.23595505617977527,0.40476190476190477,7640218.7,449424.62941176473,27.0,0.38636363636363635
P0348,Cite El Wafa Signature Heights,Nabeul,Cite El Wafa,36.457418,10.734015,Villa,average,2025-03-26,62,292000,799,325,0.4067584480600751,184,49,18.0,42908.21,53.70239048811013,132.02526153846154,0.23028785982478098,0.266304347826087,0.3673469387755102,4983205.46,276844.7477777778,44.0,0.2903225806451613
P0383,Cite El Wafa Signature Heights,Nabeul,Cite El Wafa,36.458271,10.731491,Villa,weak,2025-01-28,74,288000,583,182,0.31217838765008576,98,26,9.0,39145.25,67.14451114922814,215.0837912087912,0.1680960548885077,0.2653061224489796,0.34615384615384615,2449325.53,272147.2811111111,65.0,0.12162162162162163
P0362,Cite El Wafa Signature Park,Nabeul,Cite El Wafa,36.461226,10.750159,Villa,average,2025-02-06,57,390000,763,211,0.2765399737876802,160,49,21.0,48352.61,63.37170380078637,229.15928909952606,0.20969855832241152,0.30625,0.42857142857142855,7702492.94,366785.3780952381,36.0,0.3684210526315789
P0384,Cite El Wafa Signature Park,Nabeul,Cite El Wafa,36.468598,10.737033,Villa,strong,2025-03-30,75,676000,752,82,0.10904255319148937,154,27,11.0,55988.94,74.45337765957447,682.7919512195123,0.2047872340425532,0.17532467532467533,0.4074074074074074,7054034.85,641275.8954545454,64.0,0.14666666666666667
P0347,Cite El Wafa Signature Suites,Nabeul,Cite El Wafa,36.464352,10.728841,Villa,strong,2025-01-27,52,579000,1047,182,0.17382999044890163,193,53,16.0,65203.59,62.276590257879654,358.2614835164835,0.18433619866284623,0.27461139896373055,0.3018867924528302,8780972.85,548810.803125,36.0,0.3076923076923077
P0381,Cite El Wafa Signature Vista,Nabeul,Cite El Wafa,36.465088,10.730107,Villa,average,2025-05-22,69,392000,619,172,0.2778675282714055,113,25,14.0,36099.3,58.31873990306947,209.8796511627907,0.1825525040387722,0.22123893805309736,0.56,5172426.51,369459.0364285714,55.0,0.2028985507246377
P0365,Cite El Wafa Urban Homes,Nabeul,Cite El Wafa,36.464815,10.730094,Apartment,strong,2025-05-21,84,244000,1159,538,0.4641932700603969,347,140,84.0,53467.61,46.13253666954271,99.38217472118959,0.2993960310612597,0.4034582132564842,0.6,19350737.12,230365.9180952381,0.0,1.0
P0357,Cite El Wafa Urban Living,Nabeul,Cite El Wafa,36.457578,10.744146,Apartment,strong,2025-03-16,163,228000,1486,671,0.4515477792732167,443,163,97.0,72057.01,48.490585464333776,107.38749627421758,0.2981157469717362,0.36794582392776526,0.5950920245398773,20879605.61,215253.66608247423,66.0,0.5950920245398773
P0369,Cite El Wafa Urban Park,Nabeul,Cite El Wafa,36.459026,10.739866,Apartment,average,2025-01-30,129,201000,1176,438,0.37244897959183676,277,74,44.0,61687.18,52.45508503401361,140.8383105022831,0.23554421768707484,0.26714801444043323,0.5945945945945946,8333182.47,189390.51068181818,85.0,0.34108527131782945
P0356,Cite El Wafa Urban Terraces,Nabeul,Cite El Wafa,36.453602,10.73398,Apartment,strong,2025-05-06,99,402000,1146,329,0.2870855148342059,308,104,55.0,61436.97,53.60992146596859,186.73851063829787,0.268760907504363,0.33766233766233766,0.5288461538461539,20817938.8,378507.9781818182,44.0,0.5555555555555556
P0368,Corniche Compact Homes,Nabeul,Corniche,36.451703,10.732174,Studio,weak,2025-01-04,102,186000,914,291,0.31838074398249455,152,27,4.0,58102.83,63.56983588621444,199.6660824742268,0.16630196936542668,0.17763157894736842,0.14814814814814814,706911.99,176727.9975,98.0,0.0392156862745098
P0354,Corniche Signature Gardens,Nabeul,Corniche,36.449398,10.736281,Villa,average,2025-01-31,95,371000,901,251,0.2785793562708102,203,57,25.0,52096.11,57.820321864594895,207.55422310756973,0.2253052164261931,0.28078817733990147,0.43859649122807015,8728074.82,349122.9928,70.0,0.2631578947368421
P0375,Corniche Signature Residences,Nabeul,Corniche,36.457064,10.733581,Villa,average,2025-04-05,48,269000,739,256,0.34641407307171856,149,44,28.0,42249.46,57.171123139377535,165.036953125,0.20162381596752368,0.2953020134228188,0.6363636363636364,7061224.2299999995,252186.57964285713,20.0,0.5833333333333334
P0396,Corniche Signature Suites,Nabeul,Corniche,36.45047,10.731019,Villa,strong,2025-02-05,100,743000,824,68,0.0825242718446602,123,20,8.0,62206.91,75.49382281553399,914.8075,0.14927184466019416,0.16260162601626016,0.4,5733185.93,716648.24125,92.0,0.08
P0341,Corniche Signature Terraces,Nabeul,Corniche,36.453977,10.731784,Villa,average,2025-01-26,63,343000,912,289,0.3168859649122807,204,57,20.0,52671.3,57.753618421052636,182.2536332179931,0.2236842105263158,0.27941176470588236,0.3508771929824561,6494879.78,324743.989,43.0,0.31746031746031744
P0388,Corniche Signature Terraces,Nabeul,Corniche,36.454025,10.729445,Villa,strong,2025-01-02,41,648000,870,96,0.1103448275862069,157,27,11.0,66832.55,76.81902298850575,696.1723958333333,0.18045977011494252,0.17197452229299362,0.4074074074074074,6680377.89,607307.0809090909,30.0,0.2682926829268293
P0346,Corniche Signature Vista,Nabeul,Corniche,36.447059,10.739823,Villa,average,2025-05-11,41,538000,496,68,0.13709677419354838,71,16,4.0,38144.97,76.9051814516129,560.9554411764706,0.1431451612903226,0.22535211267605634,0.25,2052982.45,513245.6125,37.0,0.0975609756097561
P0338,Corniche Urban Gardens,Nabeul,Corniche,36.449786,10.740451,Apartment,strong,2025-03-27,136,254000,1613,712,0.44141351518908867,461,171,110.0,77336.75,47.94590824550527,108.6190308988764,0.28580285182889026,0.37093275488069416,0.6432748538011696,26481875.27,240744.32063636364,26.0,0.8088235294117647
P0366,Corniche Urban Heights,Nabeul,Corniche,36.452914,10.745434,Apartment,weak,2025-03-27,166,310000,664,200,0.30120481927710846,113,16,4.0,45668.79,68.77829819277109,228.34395,0.17018072289156627,0.1415929203539823,0.25,1194822.74,298705.685,162.0,0.024096385542168676
P0361,Corniche Urban Homes,Nabeul,Corniche,36.453011,10.729724,Apartment,strong,2025-01-11,162,251000,2056,895,0.4353112840466926,559,208,122.0,95051.05,46.231055447470816,106.2022905027933,0.2718871595330739,0.37209302325581395,0.5865384615384616,28861808.419999998,236572.2001639344,40.0,0.7530864197530864
P0391,Corniche Urban Homes,Nabeul,Corniche,36.45265,10.737866,Apartment,average,2025-01-02,173,243000,1293,481,0.3720030935808198,312,107,46.0,70457.73,54.49167053364269,146.48176715176714,0.24129930394431554,0.34294871794871795,0.42990654205607476,10604518.75,230533.01630434784,127.0,0.2658959537572254
P0337,Corniche Urban Residences,Nabeul,Corniche,36.453164,10.741624,Apartment,weak,2025-04-18,224,312000,590,152,0.2576271186440678,82,22,13.0,41489.68,70.32149152542372,272.9584210526316,0.13898305084745763,0.2682926829268293,0.5909090909090909,3840013.67,295385.6669230769,211.0,0.05803571428571429
P0382,Corniche Urban Suites,Nabeul,Corniche,36.45145,10.728845,Apartment,weak,2025-01-29,113,265000,727,231,0.3177441540577717,130,27,5.0,52277.57,71.90862448418157,226.30982683982683,0.17881705639614856,0.2076923076923077,0.18518518518518517,1256408.25,251281.65,108.0,0.04424778761061947
P0378,Corniche Urban Terraces,Nabeul,Corniche,36.450122,10.735239,Apartment,average,2025-05-30,116,167000,723,276,0.3817427385892116,165,49,16.0,44515.58,61.570650069156294,161.28833333333333,0.22821576763485477,0.296969696969697,0.32653061224489793,2523056.37,157691.023125,100.0,0.13793103448275862
P0394,Dar Chaabane Business Gardens,Nabeul,Dar Chaabane,36.466219,10.697249,Office,weak,2025-04-08,102,212000,438,152,0.3470319634703196,67,21,8.0,29201.26,66.66954337899543,192.11355263157893,0.15296803652968036,0.31343283582089554,0.38095238095238093,1586023.22,198252.9025,94.0,0.0784313725490196
P0355,Dar Chaabane Business Living,Nabeul,Dar Chaabane,36.473106,10.699015,Office,average,2025-04-14,75,319000,632,211,0.3338607594936709,131,43,17.0,36223.8,57.31613924050633,171.67677725118486,0.20727848101265822,0.3282442748091603,0.3953488372093023,5074452.88,298497.2282352941,58.0,0.22666666666666666
P0363,Dar Chaabane Business Terraces,Nabeul,Dar Chaabane,36.468776,10.698557,Office,weak,2025-01-03,78,409000,474,91,0.19198312236286919,71,14,7.0,37267.76,78.62396624472574,409.5358241758242,0.14978902953586498,0.19718309859154928,0.5,2706709.65,386672.8071428571,71.0,0.08974358974358974
P0373,Dar Chaabane Compact Suites,Nabeul,Dar Chaabane,36.477187,10.701974,Studio,strong,2025-02-21,167,251000,1848,864,0.4675324675324675,558,209,129.0,82120.37,44.43742965367965,95.04672453703704,0.30194805194805197,0.37455197132616486,0.6172248803827751,30515860.07,236557.05480620154,38.0,0.7724550898203593
P0385,Dar Chaabane Signature Gardens,Nabeul,Dar Chaabane,36.473108,10.696862,Villa,average,2025-05-15,73,319000,671,233,0.3472429210134128,155,51,22.0,38375.3,57.19120715350224,164.7008583690987,0.23099850968703428,0.32903225806451614,0.43137254901960786,6616336.36,300742.5618181818,51.0,0.3013698630136986
P0339,Dar Chaabane Signature Homes,Nabeul,Dar Chaabane,36.463595,10.690249,Villa,weak,2025-02-17,53,331000,595,173,0.2907563025210084,102,19,9.0,38691.96,65.02850420168068,223.6529479768786,0.17142857142857143,0.18627450980392157,0.47368421052631576,2832286.95,314698.55000000005,44.0,0.16981132075471697
P0386,Dar Chaabane Signature Homes,Nabeul,Dar Chaabane,36.469305,10.695072,Villa,average,2025-03-06,74,446000,658,146,0.22188449848024316,122,24,10.0,44839.020000000004,68.14440729483283,307.1165753424658,0.18541033434650456,0.19672131147540983,0.4166666666666667,4199133.28,419913.32800000004,64.0,0.13513513513513514
P0352,Dar Chaabane Signature Living,Nabeul,Dar Chaabane,36.466905,10.703135,Villa,weak,2025-06-02,85,310000,413,120,0.29055690072639223,62,10,4.0,28212.41,68.3109200968523,235.10341666666667,0.15012106537530268,0.16129032258064516,0.4,1186660.83,296665.2075,81.0,0.047058823529411764
P0372,Dar Chaabane Signature Living,Nabeul,Dar Chaabane,36.468191,10.698601,Villa,strong,2025-04-23,82,584000,783,144,0.1839080459770115,164,48,20.0,51580.57,65.87556832694764,358.1984027777778,0.20945083014048532,0.2926829268292683,0.4166666666666667,11042832.26,552141.613,62.0,0.24390243902439024
P0367,Dar Chaabane Signature Terraces,Nabeul,Dar Chaabane,36.472435,10.697577,Villa,weak,2025-05-28,71,387000,353,88,0.24929178470254956,48,9,1.0,26938.85,76.31402266288951,306.1232954545454,0.1359773371104816,0.1875,0.1111111111111111,364809.74,364809.74,70.0,0.014084507042253521
P0349,Dar Chaabane Signature Vista,Nabeul,Dar Chaabane,36.470051,10.693106,Villa,strong,2025-03-12,54,413000,1185,357,0.3012658227848101,279,89,39.0,59050.27,49.83145147679325,165.406918767507,0.23544303797468355,0.31899641577060933,0.43820224719101125,15119370.68,387676.17128205125,15.0,0.7222222222222222
P0377,Dar Chaabane Urban Gardens,Nabeul,Dar Chaabane,36.46985,10.689793,Apartment,strong,2025-05-08,201,240000,1448,631,0.43577348066298344,440,153,84.0,65199.96,45.02759668508287,103.32798732171156,0.30386740331491713,0.3477272727272727,0.5490196078431373,19110409.98,227504.8807142857,117.0,0.417910447761194
P0350,Dar Chaabane Urban Park,Nabeul,Dar Chaabane,36.469203,10.694842,Apartment,average,2025-03-29,85,416000,874,223,0.2551487414187643,166,51,22.0,57968.16,66.32512585812357,259.9469058295964,0.18993135011441648,0.3072289156626506,0.43137254901960786,8589074.68,390412.4854545454,63.0,0.25882352941176473
P0374,Dar Chaabane Urban Park,Nabeul,Dar Chaabane,36.467771,10.692494,Apartment,weak,2025-02-14,103,280000,716,219,0.3058659217877095,103,20,7.0,50493.56,70.52173184357541,230.564200913242,0.14385474860335196,0.1941747572815534,0.35,1853381.4,264768.77142857143,96.0,0.06796116504854369
P0393,Dar Chaabane Urban Park,Nabeul,Dar Chaabane,36.461685,10.691271,Apartment,weak,2025-02-17,209,274000,783,253,0.3231162196679438,120,29,10.0,51898.07,66.28106002554279,205.1307114624506,0.1532567049808429,0.24166666666666667,0.3448275862068966,2579476.91,257947.69100000002,199.0,0.04784688995215311
P0392,Dar Chaabane Urban Terraces,Nabeul,Dar Chaabane,36.469808,10.688943,Apartment,average,2025-05-23,110,219000,850,304,0.35764705882352943,186,53,30.0,48629.44,57.211105882352946,159.96526315789475,0.2188235294117647,0.2849462365591398,0.5660377358490566,6160949.75,205364.99166666667,80.0,0.2727272727272727
P0389,Dar Chaabane Urban Vista,Nabeul,Dar Chaabane,36.470214,10.69392,Apartment,average,2025-01-04,205,303000,1272,478,0.3757861635220126,285,86,40.0,71024.08,55.836540880503144,148.58594142259415,0.2240566037735849,0.3017543859649123,0.46511627906976744,11407514.63,285187.86575,165.0,0.1951219512195122
P0359,Mrezga Compact Residences,Nabeul,Mrezga,36.449486,10.728248,Studio,average,2025-05-03,118,169000,1068,420,0.39325842696629215,252,76,38.0,55555.43,52.01819288389513,132.27483333333333,0.23595505617977527,0.30158730158730157,0.5,6058044.6,159422.22631578948,80.0,0.3220338983050847
P0370,Mrezga Compact Terraces,Nabeul,Mrezga,36.44369,10.737232,Studio,average,2025-01-23,123,156000,1244,443,0.35610932475884244,288,87,33.0,69161.65,55.59618167202572,156.1211060948081,0.2315112540192926,0.3020833333333333,0.3793103448275862,4874535.28,147713.1903030303,90.0,0.2682926829268293
P0358,Mrezga Signature Gardens,Nabeul,Mrezga,36.444127,10.732295,Villa,average,2025-05-17,92,605000,418,49,0.11722488038277512,57,13,0.0,35733.75,85.48744019138756,729.2602040816327,0.13636363636363635,0.22807017543859648,0.0,0.0,605000.0,92.0,0.0
P0390,Mrezga Signature Gardens,Nabeul,Mrezga,36.446634,10.723586,Villa,strong,2025-04-10,56,484000,825,188,0.22787878787878788,172,40,16.0,50921.32,61.72281212121212,270.858085106383,0.2084848484848485,0.23255813953488372,0.4,7318748.95,457421.809375,40.0,0.2857142857142857
P0351,Mrezga Signature Homes,Nabeul,Mrezga,36.448829,10.732821,Villa,average,2025-04-14,89,540000,582,106,0.18213058419243985,103,22,4.0,43419.409999999996,74.6037972508591,409.61707547169806,0.17697594501718214,0.21359223300970873,0.18181818181818182,2016816.44,504204.11,85.0,0.0449438202247191
P0387,Mrezga Signature Park,Nabeul,Mrezga,36.438747,10.735294,Villa,weak,2025-05-14,76,187000,364,111,0.30494505494505497,62,12,6.0,25294.47,69.4903021978022,227.8781081081081,0.17032967032967034,0.1935483870967742,0.5,1072182.47,178697.07833333334,70.0,0.07894736842105263
P0395,Mrezga Signature Park,Nabeul,Mrezga,36.446577,10.724957,Villa,average,2025-01-06,38,538000,729,107,0.1467764060356653,129,24,5.0,53748.27,73.72876543209875,502.32028037383174,0.17695473251028807,0.18604651162790697,0.20833333333333334,2505553.79,501110.75800000003,33.0,0.13157894736842105
P0344,Mrezga Signature Terraces,Nabeul,Mrezga,36.442383,10.732946,Villa,weak,2025-05-29,68,355000,414,114,0.2753623188405797,55,11,2.0,27309.95,65.96606280193237,239.5609649122807,0.13285024154589373,0.2,0.18181818181818182,647941.56,323970.78,66.0,0.029411764705882353
P0342,Mrezga Urban Homes,Nabeul,Mrezga,36.44982,10.72754,Apartment,weak,2025-03-18,176,242000,655,211,0.32213740458015266,110,30,7.0,42430.8,64.77984732824427,201.09383886255927,0.16793893129770993,0.2727272727272727,0.23333333333333334,1590083.79,227154.82714285716,169.0,0.03977272727272727
P0340,Mrezga Urban Living,Nabeul,Mrezga,36.446531,10.73871,Apartment,strong,2025-05-01,83,432000,1228,365,0.2972312703583062,274,74,44.0,62105.72,50.57469055374593,170.15265753424657,0.22312703583061888,0.27007299270072993,0.5945945945945946,17862555.39,405967.16795454547,39.0,0.5301204819277109
P0380,Mrezga Urban Living,Nabeul,Mrezga,36.4477,10.728541,Apartment,weak,2025-01-26,112,202000,835,269,0.3221556886227545,148,30,10.0,57519.09,68.88513772455089,213.8256133828996,0.17724550898203592,0.20270270270270271,0.3333333333333333,1908457.7,190845.77,102.0,0.08928571428571429
P0364,Mrezga Urban Park,Nabeul,Mrezga,36.444609,10.737368,Apartment,average,2025-04-21,193,267000,951,360,0.3785488958990536,204,57,29.0,51062.07,53.69302839116719,141.83908333333332,0.21451104100946372,0.27941176470588236,0.5087719298245614,7335793.05,252958.38103448277,164.0,0.15025906735751296
P0353,Mrezga Urban Vista,Nabeul,Mrezga,36.449226,10.730148,Apartment,strong,2025-02-07,99,316000,1583,652,0.4118761844598863,428,150,84.0,79534.74,50.2430448515477,121.98579754601228,0.2703727100442198,0.35046728971962615,0.56,25141263.28,299300.75333333336,15.0,0.8484848484848485
P0360,Mrezga Urban Vista,Nabeul,Mrezga,36.441598,10.739101,Apartment,strong,2025-04-26,199,375000,1340,447,0.3335820895522388,341,95,57.0,64747.91,48.319335820895525,144.8499105145414,0.2544776119402985,0.2785923753665689,0.6,20161388.33,353708.5671929824,142.0,0.2864321608040201
P0532,Centre Ville Business Living,Sfax,Centre Ville,34.741668,10.760149,Office,strong,2025-05-01,84,180000,534,211,0.3951310861423221,148,46,29.0,36300.85,67.97911985018726,172.04194312796207,0.27715355805243447,0.3108108108108108,0.6304347826086957,4945746.82,170542.99379310347,55.0,0.34523809523809523
P0453,Centre Ville Business Vista,Sfax,Centre Ville,34.739059,10.75859,Office,average,2025-03-28,55,267000,352,92,0.26136363636363635,48,11,6.0,31796.48,90.33090909090909,345.61391304347825,0.13636363636363635,0.22916666666666666,0.5454545454545454,1509270.6,251545.1,49.0,0.10909090909090909
P0494,Centre Ville Compact Gardens,Sfax,Centre Ville,34.735459,10.762598,Studio,weak,2025-03-01,62,165000,400,115,0.2875,62,11,2.0,41342.16,103.3554,359.4970434782609,0.155,0.1774193548387097,0.18181818181818182,306358.4,153179.2,60.0,0.03225806451612903
P0522,Centre Ville Compact Park,Sfax,Centre Ville,34.740755,10.762211,Studio,strong,2025-05-04,104,204000,716,324,0.45251396648044695,190,68,38.0,54040.99,75.47624301675977,166.79317901234566,0.26536312849162014,0.35789473684210527,0.5588235294117647,7304928.3100000005,192234.9555263158,66.0,0.36538461538461536
P0540,Centre Ville Compact Suites,Sfax,Centre Ville,34.743013,10.760515,Studio,average,2025-03-15,71,161000,583,209,0.3584905660377358,116,30,18.0,50748.26,87.04675814751286,242.81464114832536,0.19897084048027444,0.25862068965517243,0.6,2743672.23,152426.235,53.0,0.2535211267605634
P0478,Centre Ville Urban Gardens,Sfax,Centre Ville,34.737705,10.754748,Apartment,average,2025-03-31,123,194000,557,194,0.348294434470377,97,18,4.0,46672.31,83.79229802513464,240.5789175257732,0.1741472172351885,0.18556701030927836,0.2222222222222222,726735.55,181683.8875,119.0,0.032520325203252036
P0481,Centre Ville Urban Gardens,Sfax,Centre Ville,34.743112,10.765078,Apartment,strong,2025-01-30,183,185000,1000,394,0.394,257,78,43.0,70335.11,70.33511,178.5155076142132,0.257,0.3035019455252918,0.5512820512820513,7566066.22,175955.02837209302,140.0,0.23497267759562843
P0496,Centre Ville Urban Gardens,Sfax,Centre Ville,34.737158,10.760767,Apartment,strong,2025-06-10,80,209000,643,268,0.416796267496112,163,59,29.0,43436.1,67.55225505443235,162.075,0.2534992223950233,0.3619631901840491,0.4915254237288136,5744723.12,198093.9006896552,51.0,0.3625
P0458,Centre Ville Urban Heights,Sfax,Centre Ville,34.742743,10.754593,Apartment,strong,2025-01-24,99,313000,983,252,0.25635808748728384,199,49,25.0,75034.76,76.33241098677517,297.7569841269841,0.20244150559511698,0.24623115577889448,0.5102040816326531,7380437.18,295217.4872,74.0,0.25252525252525254
P0461,Centre Ville Urban Heights,Sfax,Centre Ville,34.742702,10.765825,Apartment,average,2025-02-24,139,260000,685,176,0.2569343065693431,134,29,8.0,59325.12,86.60601459854016,337.07454545454544,0.19562043795620437,0.21641791044776118,0.27586206896551724,1964126.73,245515.84125,131.0,0.05755395683453238
P0523,Centre Ville Urban Heights,Sfax,Centre Ville,34.740407,10.758317,Apartment,average,2025-04-10,172,284000,526,118,0.22433460076045628,84,23,10.0,47808.81,90.89127376425856,405.15940677966097,0.1596958174904943,0.27380952380952384,0.43478260869565216,2632657.98,263265.798,162.0,0.05813953488372093
P0464,Centre Ville Urban Living,Sfax,Centre Ville,34.745139,10.75813,Apartment,weak,2025-05-12,138,214000,280,86,0.30714285714285716,38,9,1.0,31761.31,113.43325,369.3175581395349,0.1357142857142857,0.23684210526315788,0.1111111111111111,200124.34,200124.34,137.0,0.007246376811594203
P0495,Centre Ville Urban Living,Sfax,Centre Ville,34.736591,10.758579,Apartment,strong,2025-06-05,180,165000,651,276,0.423963133640553,167,65,30.0,46224.24,71.00497695852535,167.4791304347826,0.2565284178187404,0.38922155688622756,0.46153846153846156,4676126.87,155870.89566666668,150.0,0.16666666666666666
P0450,Centre Ville Urban Park,Sfax,Centre Ville,34.735775,10.767879,Apartment,average,2025-04-30,208,154000,504,172,0.3412698412698413,89,23,8.0,43029.48,85.37595238095238,250.17139534883722,0.1765873015873016,0.25842696629213485,0.34782608695652173,1172734.81,146591.85125,200.0,0.038461538461538464
P0457,Centre Ville Urban Park,Sfax,Centre Ville,34.742444,10.759047,Apartment,strong,2025-05-20,153,266000,681,243,0.3568281938325991,183,48,25.0,49663.0,72.92657856093979,204.3744855967078,0.2687224669603524,0.26229508196721313,0.5208333333333334,6276033.84,251041.3536,128.0,0.16339869281045752
P0448,Centre Ville Urban Residences,Sfax,Centre Ville,34.742693,10.760449,Apartment,weak,2025-03-12,196,133000,417,120,0.28776978417266186,70,10,1.0,41207.46,98.8188489208633,343.39549999999997,0.16786570743405277,0.14285714285714285,0.1,125261.89,125261.89,195.0,0.00510204081632653
P0503,Centre Ville Urban Residences,Sfax,Centre Ville,34.747923,10.755679,Apartment,strong,2025-03-18,101,322000,789,228,0.2889733840304182,179,52,22.0,62982.73,79.82602027883397,276.2400438596491,0.22686945500633712,0.2905027932960894,0.4230769230769231,6794947.97,308861.27136363636,79.0,0.21782178217821782
P0518,Centre Ville Urban Residences,Sfax,Centre Ville,34.742472,10.759948,Apartment,strong,2025-01-21,164,231000,1053,424,0.402659069325736,278,88,43.0,74331.49,70.5902089268756,175.31011792452833,0.26400759734093066,0.31654676258992803,0.48863636363636365,9398894.94,218578.95209302325,121.0,0.2621951219512195
